order_id,customer_id,category,order_value,discount_pct,payment_method,prior_orders,prior_returns,prior_return_ratio,category_return_rate,days_since_last_order,order_freq_30d,returned
104935,1321,Footwear,4015.96,18.9,Credit Card,9,0,0.0,0.24,8,4,0
104936,676,Beauty,861.95,16.9,UPI,12,1,0.083,0.05,24,0,0
104937,430,Electronics,7330.43,19.5,Credit Card,15,3,0.2,0.09,4,2,0
104938,142,Electronics,6258.37,3.3,Credit Card,12,3,0.25,0.09,31,0,0
104939,1151,Furniture,5854.79,3.8,Debit Card,10,6,0.6,0.11,23,1,0
104940,1144,Beauty,911.26,2.7,Debit Card,15,0,0.0,0.05,2,0,0
104941,743,Electronics,9317.67,23.5,COD,17,4,0.235,0.09,5,3,0
104942,1314,Home & Kitchen,1289.59,19.7,COD,12,2,0.167,0.07,12,1,0
104943,23,Furniture,4947.36,5.6,UPI,16,3,0.188,0.11,38,0,0
104944,2031,Apparel - Womens,1877.8,21.8,COD,11,3,0.273,0.28,16,0,0
104945,1278,Home & Kitchen,3680.45,17.2,Debit Card,15,2,0.133,0.07,109,1,0
104946,1907,Mobile Accessories,631.24,15.0,UPI,12,1,0.083,0.06,64,2,0
104947,1859,Electronics,7631.79,2.7,Debit Card,11,2,0.182,0.09,9,0,0
104948,1176,Mobile Accessories,797.8,2.7,COD,14,2,0.143,0.06,68,0,0
104949,47,Furniture,12618.15,22.2,UPI,8,1,0.125,0.11,42,2,0
104950,932,Apparel - Mens,1572.88,9.3,COD,6,0,0.0,0.19,12,0,1
104951,1682,Beauty,845.55,37.2,UPI,14,1,0.071,0.05,26,2,0
104952,1853,Electronics,4926.66,14.8,COD,10,3,0.3,0.09,9,4,0
104953,167,Furniture,14007.28,6.9,COD,7,2,0.286,0.11,26,1,0
104954,2046,Home & Kitchen,2096.44,7.3,Debit Card,11,1,0.091,0.07,49,0,0
104955,989,Beauty,949.65,4.0,Credit Card,11,5,0.455,0.05,33,1,0
104956,1085,Furniture,6373.0,10.4,Credit Card,12,2,0.167,0.11,78,0,0
104957,1331,Beauty,1575.44,14.9,UPI,12,2,0.167,0.05,9,0,0
104958,620,Furniture,15329.61,11.2,COD,6,1,0.167,0.11,11,4,0
104959,1673,Mobile Accessories,594.67,11.0,COD,8,1,0.125,0.06,13,1,1
104960,740,Furniture,7451.56,1.4,COD,15,2,0.133,0.11,3,0,0
104961,443,Apparel - Mens,1802.12,3.9,COD,14,9,0.643,0.19,137,1,1
104962,1476,Furniture,11983.66,3.4,UPI,7,3,0.429,0.11,4,0,0
104963,2168,Apparel - Mens,1715.27,10.0,COD,13,7,0.538,0.19,18,2,1
104964,1323,Footwear,2701.73,14.2,UPI,9,0,0.0,0.24,38,0,0
104965,1125,Home & Kitchen,2030.66,9.3,UPI,7,0,0.0,0.07,6,2,0
104966,239,Electronics,5478.91,4.2,Debit Card,13,2,0.154,0.09,15,2,0
104967,191,Footwear,1665.44,11.3,COD,15,4,0.267,0.24,5,2,1
104968,1380,Apparel - Womens,1551.91,12.2,Credit Card,12,2,0.167,0.28,53,1,1
104969,1195,Apparel - Mens,1858.22,10.5,UPI,17,10,0.588,0.19,13,0,1
104970,153,Mobile Accessories,448.24,12.3,UPI,10,2,0.2,0.06,67,0,0
104971,155,Beauty,876.6,12.5,UPI,13,0,0.0,0.05,34,0,0
104972,2031,Apparel - Mens,1105.29,5.8,Credit Card,11,3,0.273,0.19,18,1,0
104973,1841,Mobile Accessories,885.11,2.4,COD,13,2,0.154,0.06,9,0,1
104974,2033,Home & Kitchen,1315.38,23.6,Credit Card,11,3,0.273,0.07,18,0,0
104975,609,Mobile Accessories,810.38,7.6,COD,11,5,0.455,0.06,33,1,0
104976,1332,Apparel - Mens,150.0,8.8,COD,14,5,0.357,0.19,23,0,0
104977,1882,Apparel - Womens,1728.87,11.9,Netbanking,10,1,0.1,0.28,46,1,0
104978,1372,Footwear,3487.97,25.2,Credit Card,15,6,0.4,0.24,23,0,1
104979,1536,Home & Kitchen,2044.58,5.1,Debit Card,11,3,0.273,0.07,23,1,0
104980,633,Apparel - Mens,1358.5,14.8,COD,11,1,0.091,0.19,73,2,0
104981,667,Electronics,8079.87,5.2,UPI,14,0,0.0,0.09,4,0,0
104982,944,Footwear,2865.31,22.6,COD,16,3,0.188,0.24,94,2,0
104983,1141,Footwear,1883.45,11.7,Debit Card,18,3,0.167,0.24,49,1,0
104984,268,Mobile Accessories,276.35,13.7,COD,15,2,0.133,0.06,0,1,0
104985,1236,Footwear,3108.59,7.3,COD,19,2,0.105,0.24,36,0,0
104986,1030,Apparel - Womens,561.46,19.3,UPI,12,1,0.083,0.28,12,1,0
104987,1764,Beauty,1393.66,12.6,Credit Card,13,2,0.154,0.05,10,1,0
104988,178,Mobile Accessories,786.08,8.0,Credit Card,13,1,0.077,0.06,107,1,0
104989,1561,Home & Kitchen,1500.28,3.0,Credit Card,9,2,0.222,0.07,31,1,0
104990,1764,Beauty,663.94,3.7,UPI,13,2,0.154,0.05,52,2,1
104991,189,Apparel - Womens,1685.11,15.0,UPI,9,0,0.0,0.28,151,0,0
104992,1758,Apparel - Mens,1644.08,3.7,UPI,8,1,0.125,0.19,30,2,0
104993,795,Home & Kitchen,3532.52,8.8,COD,13,3,0.231,0.07,121,1,0
104994,2153,Electronics,5352.22,29.4,COD,12,5,0.417,0.09,14,1,0
104995,898,Furniture,14675.28,2.6,Netbanking,10,1,0.1,0.11,12,1,0
104996,171,Furniture,11374.89,6.2,UPI,9,2,0.222,0.11,3,0,0
104997,1745,Electronics,7247.47,21.2,Debit Card,10,0,0.0,0.09,20,2,0
104998,2020,Mobile Accessories,282.54,12.1,UPI,9,0,0.0,0.06,40,2,0
104999,157,Beauty,1281.68,14.4,Credit Card,14,4,0.286,0.05,2,1,0
105000,132,Electronics,2547.44,0.5,UPI,17,6,0.353,0.09,30,0,0
105001,1733,Footwear,1812.28,30.2,UPI,8,2,0.25,0.24,80,3,0
105002,485,Furniture,7593.85,15.6,COD,16,5,0.312,0.11,10,1,0
105003,612,Electronics,5200.27,3.4,Credit Card,10,0,0.0,0.09,8,1,0
105004,900,Mobile Accessories,1296.01,11.8,UPI,10,2,0.2,0.06,5,3,1
105005,31,Beauty,1072.84,7.6,COD,8,1,0.125,0.05,29,2,1
105006,1246,Footwear,858.94,9.9,COD,20,4,0.2,0.24,26,0,0
105007,1959,Apparel - Womens,1103.49,15.2,UPI,8,0,0.0,0.28,20,1,0
105008,1027,Apparel - Mens,1091.81,9.9,UPI,14,2,0.143,0.19,64,1,1
105009,668,Apparel - Mens,719.38,22.8,UPI,19,1,0.053,0.19,53,0,0
105010,2022,Furniture,13023.54,11.2,Credit Card,17,1,0.059,0.11,23,0,0
105011,1091,Home & Kitchen,2379.6,18.2,Credit Card,10,4,0.4,0.07,9,0,0
105012,434,Beauty,220.29,3.5,COD,9,0,0.0,0.05,18,0,0
105013,548,Furniture,5322.94,6.8,UPI,16,4,0.25,0.11,4,1,0
105014,1433,Footwear,150.0,0.6,Credit Card,16,1,0.062,0.24,8,3,1
105015,862,Home & Kitchen,1776.34,11.5,Credit Card,21,2,0.095,0.07,8,3,1
105016,303,Apparel - Womens,2233.97,0.3,UPI,11,2,0.182,0.28,0,0,0
105017,1858,Home & Kitchen,150.0,37.0,COD,9,0,0.0,0.07,41,0,0
105018,766,Home & Kitchen,1422.42,5.7,Debit Card,9,1,0.111,0.07,13,1,0
105019,612,Footwear,2935.48,13.6,Netbanking,10,0,0.0,0.24,6,2,0
105020,1800,Beauty,826.35,5.3,UPI,9,1,0.111,0.05,30,3,0
105021,1264,Footwear,2027.7,9.9,COD,15,0,0.0,0.24,45,2,0
105022,603,Apparel - Womens,2678.13,5.9,Debit Card,12,4,0.333,0.28,111,2,1
105023,1981,Beauty,842.23,6.8,COD,17,5,0.294,0.05,15,1,0
105024,2045,Footwear,1456.69,4.9,Credit Card,12,0,0.0,0.24,16,5,0
105025,2072,Footwear,1897.24,10.4,UPI,9,1,0.111,0.24,17,5,0
105026,1871,Footwear,1590.13,16.6,Credit Card,7,0,0.0,0.24,6,1,0
105027,1743,Furniture,5576.03,2.8,COD,11,1,0.091,0.11,16,1,0
105028,347,Apparel - Mens,494.6,11.7,UPI,13,8,0.615,0.19,34,0,0
105029,1776,Mobile Accessories,1159.61,5.8,Credit Card,11,3,0.273,0.06,24,1,1
105030,971,Footwear,2651.09,3.4,Debit Card,11,1,0.091,0.24,77,1,0
105031,413,Home & Kitchen,2071.24,9.7,Credit Card,8,0,0.0,0.07,0,3,1
105032,418,Furniture,11906.15,7.0,Credit Card,12,1,0.083,0.11,29,1,0
105033,1695,Beauty,529.02,31.7,UPI,12,3,0.25,0.05,45,4,0
105034,903,Furniture,9517.71,6.2,Netbanking,17,7,0.412,0.11,9,1,1
105035,1479,Footwear,1081.14,8.2,Debit Card,12,5,0.417,0.24,98,0,1
105036,2124,Mobile Accessories,875.56,11.0,UPI,10,2,0.2,0.06,49,0,0
105037,1212,Apparel - Mens,2855.26,17.3,COD,10,1,0.1,0.19,14,1,0
105038,1748,Furniture,6913.01,5.2,UPI,17,4,0.235,0.11,13,3,1
105039,1661,Home & Kitchen,2436.38,22.1,Credit Card,11,0,0.0,0.07,113,1,0
105040,287,Electronics,11372.64,29.2,UPI,12,5,0.417,0.09,90,0,0
105041,1020,Apparel - Mens,2769.84,11.2,UPI,10,3,0.3,0.19,42,2,1
105042,69,Apparel - Womens,2129.28,5.5,COD,8,0,0.0,0.28,6,1,0
105043,1609,Apparel - Mens,1488.72,10.2,UPI,11,0,0.0,0.19,17,1,0
105044,1819,Mobile Accessories,346.16,13.4,Credit Card,10,3,0.3,0.06,75,1,0
105045,1230,Apparel - Womens,1259.23,2.8,Netbanking,8,1,0.125,0.28,40,1,0
105046,1475,Apparel - Mens,1866.22,19.4,COD,8,0,0.0,0.19,17,0,0
105047,1231,Footwear,2946.72,2.7,Netbanking,13,2,0.154,0.24,8,1,0
105048,139,Mobile Accessories,703.42,19.8,COD,9,0,0.0,0.06,101,1,0
105049,1519,Footwear,2982.88,5.4,Credit Card,8,2,0.25,0.24,66,2,0
105050,594,Footwear,1928.34,18.2,COD,13,0,0.0,0.24,17,0,0
105051,1231,Mobile Accessories,954.33,10.0,UPI,13,2,0.154,0.06,0,2,1
105052,442,Furniture,5702.38,7.9,COD,11,0,0.0,0.11,10,2,0
105053,1163,Home & Kitchen,2680.38,9.2,Credit Card,12,1,0.083,0.07,30,2,0
105054,1193,Apparel - Womens,1577.32,4.7,UPI,15,5,0.333,0.28,1,3,0
105055,1808,Home & Kitchen,4112.97,8.8,COD,11,1,0.091,0.07,60,0,0
105056,820,Footwear,2330.27,7.3,UPI,13,2,0.154,0.24,6,0,0
105057,1189,Footwear,2866.79,2.9,UPI,10,1,0.1,0.24,21,0,0
105058,505,Apparel - Mens,1777.55,9.7,UPI,11,1,0.091,0.19,1,1,0
105059,1389,Beauty,1633.63,4.6,Debit Card,9,4,0.444,0.05,18,3,0
105060,1439,Electronics,5628.6,14.9,Credit Card,17,1,0.059,0.09,9,1,0
105061,1383,Footwear,1015.66,7.3,Credit Card,12,4,0.333,0.24,61,3,0
105062,1410,Mobile Accessories,1117.67,12.2,Credit Card,15,3,0.2,0.06,12,2,0
105063,1759,Apparel - Womens,3169.91,19.6,COD,17,5,0.294,0.28,101,2,1
105064,452,Furniture,11606.45,2.7,COD,14,5,0.357,0.11,21,2,0
105065,620,Footwear,2687.03,7.9,UPI,6,1,0.167,0.24,2,2,0
105066,1301,Apparel - Mens,1701.3,17.0,UPI,17,1,0.059,0.19,12,1,1
105067,1642,Furniture,7370.6,10.0,Credit Card,23,1,0.043,0.11,33,0,0
105068,1705,Apparel - Mens,654.98,17.0,Netbanking,10,0,0.0,0.19,13,1,0
105069,280,Mobile Accessories,1250.17,8.7,Credit Card,12,2,0.167,0.06,47,0,0
105070,2083,Mobile Accessories,1085.47,17.0,COD,15,1,0.067,0.06,23,1,0
105071,1969,Apparel - Womens,150.0,19.3,Netbanking,10,4,0.4,0.28,4,0,0
105072,1246,Footwear,3119.9,20.5,UPI,20,4,0.2,0.24,4,1,1
105073,976,Apparel - Womens,2362.77,7.2,Debit Card,10,1,0.1,0.28,28,0,0
105074,2021,Apparel - Mens,2812.04,13.0,Debit Card,12,0,0.0,0.19,31,2,0
105075,10,Electronics,7810.97,0.2,Credit Card,9,4,0.444,0.09,52,0,1
105076,353,Footwear,1465.15,7.7,UPI,13,3,0.231,0.24,3,3,1
105077,810,Apparel - Mens,1242.95,1.6,Credit Card,11,2,0.182,0.19,19,2,0
105078,1899,Home & Kitchen,3008.01,13.9,UPI,11,3,0.273,0.07,48,1,1
105079,1166,Apparel - Womens,969.89,5.4,UPI,16,1,0.062,0.28,22,1,0
105080,1439,Furniture,12382.87,18.0,UPI,17,1,0.059,0.11,45,1,0
105081,1739,Footwear,880.22,16.9,COD,13,4,0.308,0.24,19,3,0
105082,1336,Footwear,2006.6,1.2,UPI,12,2,0.167,0.24,30,2,0
105083,1317,Mobile Accessories,730.04,14.6,UPI,10,1,0.1,0.06,2,1,0
105084,158,Beauty,795.12,0.8,Credit Card,14,1,0.071,0.05,68,0,0
105085,183,Home & Kitchen,1161.29,11.0,UPI,12,1,0.083,0.07,11,2,0
105086,1145,Electronics,7315.67,11.5,UPI,18,3,0.167,0.09,12,1,0
105087,72,Beauty,248.17,9.2,Credit Card,13,2,0.154,0.05,37,1,0
105088,317,Electronics,8824.42,28.3,UPI,8,0,0.0,0.09,4,1,0
105089,1850,Mobile Accessories,744.49,2.7,COD,11,1,0.091,0.06,90,2,0
105090,93,Furniture,5966.99,9.1,Credit Card,12,0,0.0,0.11,56,0,0
105091,857,Furniture,9592.45,13.9,COD,12,8,0.667,0.11,46,1,0
105092,1870,Apparel - Womens,2843.43,12.0,UPI,15,2,0.133,0.28,20,2,0
105093,1264,Apparel - Mens,1495.27,1.4,Credit Card,15,0,0.0,0.19,23,1,0
105094,665,Electronics,4996.49,15.0,Credit Card,14,3,0.214,0.09,29,1,1
105095,1315,Footwear,2285.16,7.7,UPI,12,6,0.5,0.24,13,1,1
105096,436,Footwear,3246.57,11.1,COD,17,6,0.353,0.24,19,1,0
105097,1256,Beauty,562.44,20.5,UPI,11,0,0.0,0.05,50,1,0
105098,1147,Electronics,3713.36,29.6,UPI,13,2,0.154,0.09,34,4,1
105099,1142,Apparel - Mens,1152.23,4.2,COD,14,5,0.357,0.19,35,1,1
105100,24,Electronics,5103.15,2.0,Credit Card,12,2,0.167,0.09,181,1,0
105101,1024,Beauty,703.07,2.1,COD,14,2,0.143,0.05,53,0,0
105102,1994,Furniture,11735.62,17.7,UPI,18,3,0.167,0.11,31,0,0
105103,699,Apparel - Womens,975.52,7.5,COD,11,3,0.273,0.28,23,3,0
105104,413,Mobile Accessories,894.02,13.9,COD,8,0,0.0,0.06,19,2,0
105105,761,Footwear,2721.36,20.8,Credit Card,14,0,0.0,0.24,4,0,0
105106,104,Home & Kitchen,2301.27,10.2,UPI,6,0,0.0,0.07,49,0,0
105107,321,Beauty,1081.85,18.7,Debit Card,10,2,0.2,0.05,3,1,0
105108,213,Apparel - Mens,827.39,10.5,UPI,13,5,0.385,0.19,42,1,1
105109,430,Furniture,10911.99,15.0,UPI,15,3,0.2,0.11,23,2,0
105110,768,Mobile Accessories,744.04,19.8,UPI,10,3,0.3,0.06,4,1,0
105111,742,Footwear,4416.48,14.2,UPI,13,0,0.0,0.24,21,0,0
105112,321,Mobile Accessories,811.35,7.1,COD,10,2,0.2,0.06,82,1,0
105113,144,Apparel - Mens,1281.01,7.7,Credit Card,9,2,0.222,0.19,41,0,0
105114,1000,Apparel - Mens,2029.28,25.5,Debit Card,12,1,0.083,0.19,44,1,1
105115,1629,Apparel - Mens,2173.74,12.8,COD,14,2,0.143,0.19,103,3,0
105116,202,Furniture,8666.98,1.3,Credit Card,13,0,0.0,0.11,40,1,0
105117,665,Electronics,6055.77,24.8,COD,14,3,0.214,0.09,0,0,0
105118,2013,Electronics,6585.97,5.1,Credit Card,11,1,0.091,0.09,29,0,0
105119,392,Apparel - Womens,2029.82,5.2,UPI,16,2,0.125,0.28,16,2,1
105120,316,Furniture,10893.33,12.3,UPI,12,0,0.0,0.11,16,2,0
105121,222,Apparel - Mens,1119.59,35.5,UPI,11,3,0.273,0.19,4,2,1
105122,2156,Apparel - Womens,2243.84,5.9,COD,10,2,0.2,0.28,0,1,0
105123,1467,Footwear,1277.8,19.6,Credit Card,13,3,0.231,0.24,0,2,0
105124,1546,Footwear,997.01,16.3,COD,7,0,0.0,0.24,149,1,1
105125,168,Beauty,1350.46,6.5,UPI,19,10,0.526,0.05,3,2,0
105126,1549,Beauty,668.54,21.5,Credit Card,13,2,0.154,0.05,196,1,0
105127,1356,Home & Kitchen,696.27,2.2,UPI,12,0,0.0,0.07,21,1,0
105128,1795,Beauty,1375.4,15.8,COD,16,3,0.188,0.05,18,0,0
105129,1443,Furniture,12737.19,4.3,COD,8,2,0.25,0.11,7,1,1
105130,1206,Apparel - Womens,3290.09,14.7,Credit Card,8,1,0.125,0.28,42,0,1
105131,444,Apparel - Mens,1083.92,2.2,UPI,15,1,0.067,0.19,19,1,1
105132,1209,Footwear,4091.97,8.7,UPI,7,0,0.0,0.24,0,1,0
105133,276,Apparel - Womens,2226.98,9.2,Debit Card,9,1,0.111,0.28,53,0,0
105134,1696,Apparel - Mens,1541.49,5.4,UPI,12,1,0.083,0.19,1,2,0
105135,728,Furniture,11492.48,17.9,UPI,18,3,0.167,0.11,69,0,1
105136,2070,Electronics,5565.73,13.7,Credit Card,10,1,0.1,0.09,26,2,0
105137,845,Furniture,10711.88,13.0,UPI,13,5,0.385,0.11,8,0,0
105138,1493,Footwear,3683.25,1.5,Credit Card,7,0,0.0,0.24,15,0,0
105139,1555,Electronics,7544.64,23.4,UPI,9,2,0.222,0.09,107,2,0
105140,1160,Apparel - Mens,1694.44,13.9,COD,14,5,0.357,0.19,5,0,1
105141,2040,Electronics,8831.59,18.4,UPI,9,3,0.333,0.09,36,0,0
105142,1038,Electronics,7279.04,7.5,Netbanking,11,1,0.091,0.09,45,0,0
105143,1153,Electronics,6847.59,9.5,COD,11,2,0.182,0.09,46,4,0
105144,1617,Furniture,5472.97,11.7,UPI,11,1,0.091,0.11,14,2,0
105145,217,Home & Kitchen,2394.74,31.3,Debit Card,11,2,0.182,0.07,21,0,0
105146,169,Home & Kitchen,3311.19,21.5,COD,12,2,0.167,0.07,3,3,0
105147,1294,Home & Kitchen,1478.19,5.0,UPI,13,0,0.0,0.07,18,2,0
105148,281,Home & Kitchen,1911.12,29.3,COD,7,0,0.0,0.07,25,1,1
105149,1250,Beauty,772.86,3.6,COD,16,1,0.062,0.05,6,0,0
105150,1693,Beauty,1257.82,12.2,UPI,11,1,0.091,0.05,0,1,0
105151,1788,Apparel - Womens,1452.81,28.9,COD,13,8,0.615,0.28,12,2,1
105152,215,Apparel - Mens,2401.34,11.8,COD,9,6,0.667,0.19,38,1,1
105153,1813,Home & Kitchen,1059.83,40.3,UPI,8,3,0.375,0.07,11,1,0
105154,1915,Apparel - Womens,1665.02,15.9,Credit Card,11,4,0.364,0.28,84,0,1
105155,282,Home & Kitchen,2487.75,7.9,Debit Card,14,1,0.071,0.07,14,1,0
105156,447,Mobile Accessories,1007.23,6.0,Credit Card,11,1,0.091,0.06,57,0,0
105157,965,Apparel - Mens,1962.56,5.2,UPI,10,0,0.0,0.19,15,0,0
105158,384,Beauty,1158.1,17.1,UPI,10,2,0.2,0.05,2,4,0
105159,1956,Electronics,2838.49,6.9,Debit Card,10,4,0.4,0.09,80,1,0
105160,889,Footwear,1871.11,7.9,UPI,16,4,0.25,0.24,0,1,0
105161,688,Apparel - Womens,678.67,13.0,Credit Card,14,4,0.286,0.28,14,0,1
105162,398,Mobile Accessories,520.55,12.4,COD,16,2,0.125,0.06,10,1,0
105163,2126,Apparel - Womens,1951.38,1.9,UPI,11,0,0.0,0.28,116,2,1
105164,156,Beauty,619.42,5.8,UPI,14,0,0.0,0.05,6,1,0
105165,1256,Mobile Accessories,718.32,1.7,Netbanking,11,0,0.0,0.06,16,2,0
105166,1176,Apparel - Womens,2609.7,24.9,Debit Card,14,2,0.143,0.28,5,0,0
105167,1340,Mobile Accessories,150.0,15.6,Netbanking,11,3,0.273,0.06,28,2,1
105168,1972,Electronics,2224.22,16.2,UPI,10,2,0.2,0.09,40,1,0
105169,1270,Mobile Accessories,307.57,7.0,UPI,9,2,0.222,0.06,39,1,0
105170,262,Footwear,1535.57,15.4,UPI,11,5,0.455,0.24,34,4,1
105171,1784,Apparel - Womens,150.0,12.4,Credit Card,13,2,0.154,0.28,47,0,0
105172,11,Apparel - Womens,1328.45,19.2,Credit Card,11,2,0.182,0.28,88,1,1
105173,2046,Electronics,7189.0,16.7,UPI,11,1,0.091,0.09,71,2,0
105174,246,Electronics,5809.35,5.1,UPI,5,0,0.0,0.09,65,1,0
105175,925,Mobile Accessories,987.86,13.9,UPI,15,2,0.133,0.06,4,1,0
105176,1659,Mobile Accessories,443.79,13.0,UPI,11,0,0.0,0.06,2,1,0
105177,398,Mobile Accessories,772.58,27.2,Debit Card,16,2,0.125,0.06,1,0,0
105178,1905,Beauty,1108.83,1.3,Credit Card,9,2,0.222,0.05,72,0,0
105179,2012,Furniture,6905.06,2.3,UPI,11,3,0.273,0.11,16,1,0
105180,33,Apparel - Womens,2173.82,9.6,Credit Card,15,0,0.0,0.28,14,0,0
105181,1388,Beauty,595.37,18.4,COD,9,0,0.0,0.05,65,1,0
105182,769,Electronics,5198.86,5.7,Credit Card,13,1,0.077,0.09,92,2,0
105183,1898,Apparel - Womens,2902.14,9.1,Credit Card,13,1,0.077,0.28,17,1,0
105184,1668,Home & Kitchen,2338.76,3.5,COD,15,0,0.0,0.07,8,3,0
105185,1135,Furniture,10600.55,30.8,Credit Card,9,0,0.0,0.11,166,2,0
105186,566,Furniture,15177.08,14.1,UPI,13,4,0.308,0.11,4,2,1
105187,1986,Home & Kitchen,2814.2,1.7,Credit Card,9,2,0.222,0.07,10,1,0
105188,417,Home & Kitchen,3350.57,6.5,COD,10,2,0.2,0.07,9,0,0
105189,740,Home & Kitchen,2285.43,26.1,Debit Card,15,2,0.133,0.07,5,0,0
105190,504,Mobile Accessories,781.06,0.6,Debit Card,17,0,0.0,0.06,31,0,0
105191,235,Mobile Accessories,635.17,7.3,UPI,9,1,0.111,0.06,1,1,0
105192,958,Apparel - Mens,906.26,26.6,Netbanking,11,2,0.182,0.19,42,1,0
105193,1316,Mobile Accessories,734.83,11.7,UPI,11,3,0.273,0.06,145,1,1
105194,1658,Mobile Accessories,286.46,4.4,Debit Card,9,1,0.111,0.06,17,2,0
105195,1041,Footwear,3995.71,4.3,COD,12,1,0.083,0.24,0,1,0
105196,1746,Footwear,1142.55,16.4,Credit Card,12,0,0.0,0.24,1,4,0
105197,1036,Electronics,4529.42,17.8,Netbanking,18,1,0.056,0.09,38,0,0
105198,750,Apparel - Mens,2448.38,6.7,COD,15,1,0.067,0.19,28,0,0
105199,40,Beauty,750.39,5.0,COD,13,0,0.0,0.05,7,0,0
105200,114,Furniture,10324.88,7.9,Debit Card,6,2,0.333,0.11,30,2,1
105201,334,Mobile Accessories,1066.41,2.2,Credit Card,13,0,0.0,0.06,22,1,0
105202,830,Furniture,9525.44,6.0,COD,12,2,0.167,0.11,5,2,0
105203,519,Apparel - Womens,1882.72,5.8,Netbanking,9,0,0.0,0.28,29,1,0
105204,1357,Beauty,1281.44,7.3,Debit Card,15,2,0.133,0.05,88,1,0
105205,593,Furniture,8910.34,12.4,Credit Card,12,0,0.0,0.11,138,0,0
105206,1141,Furniture,10065.75,9.9,COD,18,3,0.167,0.11,3,0,0
105207,864,Apparel - Womens,1496.02,7.4,UPI,11,5,0.455,0.28,33,1,0
105208,387,Electronics,4881.55,25.9,Credit Card,14,3,0.214,0.09,0,0,0
105209,134,Mobile Accessories,289.7,5.2,UPI,6,1,0.167,0.06,5,0,0
105210,1292,Electronics,8727.54,32.3,COD,7,0,0.0,0.09,3,3,0
105211,524,Home & Kitchen,916.19,29.2,UPI,13,2,0.154,0.07,1,0,0
105212,1613,Electronics,3692.93,18.0,Credit Card,14,7,0.5,0.09,53,1,0
105213,1366,Mobile Accessories,828.62,4.9,COD,11,1,0.091,0.06,54,0,0
105214,1896,Apparel - Womens,1994.8,13.0,COD,7,6,0.857,0.28,1,1,1
105215,1471,Beauty,1050.7,31.2,Credit Card,12,1,0.083,0.05,4,3,0
105216,940,Home & Kitchen,2898.02,6.4,Credit Card,17,3,0.176,0.07,23,0,0
105217,1225,Home & Kitchen,2148.74,11.2,Credit Card,7,1,0.143,0.07,54,0,0
105218,2107,Apparel - Mens,2057.8,13.7,Credit Card,13,0,0.0,0.19,34,1,0
105219,547,Electronics,4110.69,11.9,COD,14,0,0.0,0.09,24,0,0
105220,2071,Home & Kitchen,1452.19,2.5,Debit Card,11,0,0.0,0.07,4,1,0
105221,1750,Mobile Accessories,752.14,4.7,UPI,16,5,0.312,0.06,9,1,0
105222,458,Apparel - Womens,1476.54,16.2,UPI,12,3,0.25,0.28,148,0,0
105223,1754,Apparel - Womens,2593.46,7.6,Debit Card,14,8,0.571,0.28,16,1,0
105224,1507,Furniture,7872.2,4.4,COD,12,0,0.0,0.11,54,0,1
105225,1272,Electronics,6629.5,7.4,COD,12,0,0.0,0.09,8,1,0
105226,1810,Beauty,1228.74,4.4,Credit Card,15,6,0.4,0.05,94,0,0
105227,1802,Footwear,1531.4,14.3,UPI,16,2,0.125,0.24,5,2,0
105228,1827,Home & Kitchen,984.22,21.7,Credit Card,11,5,0.455,0.07,16,1,1
105229,690,Apparel - Womens,1362.15,11.7,UPI,9,6,0.667,0.28,3,0,0
105230,287,Home & Kitchen,2872.73,4.4,UPI,12,5,0.417,0.07,24,0,0
105231,402,Mobile Accessories,654.11,5.7,UPI,6,2,0.333,0.06,58,1,1
105232,928,Mobile Accessories,906.72,5.0,Debit Card,11,2,0.182,0.06,15,1,0
105233,139,Footwear,2355.67,1.3,Credit Card,9,0,0.0,0.24,87,0,0
105234,1566,Home & Kitchen,3052.23,14.9,COD,11,1,0.091,0.07,11,1,0
105235,140,Beauty,911.15,11.6,COD,7,1,0.143,0.05,43,0,0
105236,1416,Mobile Accessories,555.17,11.9,UPI,19,4,0.211,0.06,118,2,0
105237,525,Apparel - Womens,1437.61,0.9,UPI,14,0,0.0,0.28,58,1,0
105238,2064,Beauty,413.0,17.8,Credit Card,10,1,0.1,0.05,78,2,0
105239,1987,Mobile Accessories,737.41,7.5,COD,7,2,0.286,0.06,90,1,0
105240,639,Apparel - Mens,1890.0,8.5,UPI,14,2,0.143,0.19,4,2,0
105241,1560,Footwear,1850.1,16.9,Credit Card,11,0,0.0,0.24,58,1,0
105242,1758,Apparel - Mens,1943.23,24.7,COD,8,1,0.125,0.19,10,0,0
105243,134,Apparel - Mens,1363.6,18.1,Credit Card,6,1,0.167,0.19,120,1,0
105244,1367,Mobile Accessories,613.88,13.5,UPI,14,5,0.357,0.06,4,1,0
105245,1125,Home & Kitchen,1816.9,1.8,UPI,7,0,0.0,0.07,31,2,0
105246,200,Footwear,2490.93,9.1,COD,11,2,0.182,0.24,5,0,1
105247,1707,Footwear,2584.94,2.8,COD,9,0,0.0,0.24,11,4,0
105248,1458,Mobile Accessories,806.67,3.2,UPI,13,0,0.0,0.06,21,2,1
105249,1252,Footwear,2554.69,8.0,Debit Card,10,4,0.4,0.24,6,3,0
105250,1013,Beauty,1053.32,18.8,Netbanking,17,2,0.118,0.05,80,5,0
105251,897,Apparel - Mens,1330.3,13.5,Credit Card,16,4,0.25,0.19,1,1,0
